,date,sales_usd,product_description,client_name,sales_agent_name,dates_well
291,204,2599358.095,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-23
3185,204,999608.2896,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-23
3186,204,5493290.506,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-23
857,204,1739517.4540000001,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-23
2588,205,2146924.61,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-07-24
4204,205,834699.9532,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-07-24
4203,205,283023.55100000004,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-07-24
4202,205,20777.928809999998,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-07-24
4201,205,14741.2585,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-07-24
3188,205,339002.3278,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-24
1575,205,264578.4382,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-07-24
1576,205,2521259.702,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-07-24
3187,205,226245.9754,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-07-24
2587,205,949163.4159,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-24
2584,205,42855.686030000004,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-07-24
2585,205,534278.0315,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-24
859,205,1254364.174,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-24
2586,205,886273.5064,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-07-24
3189,205,5218723.914,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-24
292,205,78138.21222999999,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-07-24
293,205,3489140.83,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-24
2047,205,966651.1233,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-07-24
2048,205,1166830.567,Producto F,Arbolitos Unidos de México S.A. de C.V.,Santiago Gim´'enez,2020-07-24
1578,206,1577690.7959999999,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-07-25
1577,206,419434.0076,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-07-25
3192,206,4824707.893999999,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-25
3190,206,34885.87416,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-25
294,206,1409914.2769999998,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-25
2049,206,661353.8229,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-07-25
3191,206,312339.4646,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-07-25
2590,206,791558.7988,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-25
4205,206,5528.304343,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-07-25
4206,206,63602.944970000004,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-07-25
2589,206,665394.7144,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-25
3194,208,842763.0655,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-07-27
3193,208,503639.2804,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-27
862,208,1961416.909,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-27
2594,208,2591953.0,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-27
2591,208,206063.86899999998,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-27
2592,208,1489569.676,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-07-27
861,208,604834.8367,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-07-27
860,208,9254.081026,Producto F,Pescaditos SA de CV,Raul Jimenez,2020-07-27
2593,208,2077497.4719999998,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-27
4207,208,93214.80162,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-07-27
295,208,28289.20052,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-07-27
296,208,2087799.9,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-27
1579,208,17727.67743,Producto E,Pescaditos SA de CV,Jose Juan Macias,2020-07-27
2050,208,680459.4972,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-07-27
1580,208,801971.4536,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-07-27
3195,208,5703124.557,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-27
866,209,4975669.277,Producto E,Quesillos S.C.,Raul Jimenez,2020-07-28
867,209,12200138.62,Producto G,Quesillos S.C.,Raul Jimenez,2020-07-28
865,209,1428131.352,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-28
2052,209,3981407.8060000003,Producto F,Arbolitos Unidos de México S.A. de C.V.,Santiago Gim´'enez,2020-07-28
863,209,129983.0005,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-07-28
2596,209,70998.88483,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-07-28
1581,209,1708677.612,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-07-28
864,209,466783.7111,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-28
2597,209,172298.5482,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-28
3196,209,626625.963,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-28
2599,209,630747.8826,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-07-28
2600,209,941630.8723,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-28
3197,209,7732335.376,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-28
2595,209,37291.42631,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-07-28
4210,209,741165.8191,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-07-28
4209,209,39282.27867,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-07-28
4208,209,8541.147484000001,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-07-28
297,209,53050.92728,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-07-28
298,209,2297037.004,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-28
2051,209,950374.9795,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-07-28
2598,209,563630.7789,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-07-28
1582,209,2091865.0969999998,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-07-28
3199,210,7977292.495,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-29
3198,210,1362728.239,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-29
299,210,25269.972530000003,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-07-29
300,210,1787675.8290000001,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-29
2602,210,735347.6814,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-29
1584,210,397928.155,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-07-29
4215,210,8528714.076,Producto D,Pescaditos SA de CV,Rodolfo Pizarro,2020-07-29
4214,210,1780620.83,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-07-29
4213,210,919206.5474,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-07-29
4212,210,192679.0639,Producto D,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-07-29
4211,210,39210.89234,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-07-29
2054,210,2027935.791,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-07-29
2053,210,450574.3168,Producto F,Arbolitos Unidos de México S.A. de C.V.,Santiago Gim´'enez,2020-07-29
1583,210,163445.6136,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-07-29
871,210,960698.3079,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-29
872,210,1462682.667,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-07-29
869,210,690729.5793,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-29
2601,210,71341.31147,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-29
868,210,391328.2153,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-29
1587,210,1110046.8059999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-07-29
1586,210,841676.9562,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-07-29
1585,210,625216.4203,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-07-29
870,210,736526.5031,Producto G,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-07-29
873,211,912913.5625,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-07-30
874,211,4564896.976,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-30
3200,211,2064.812107,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-07-30
3201,211,1210735.236,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-30
3202,211,4218624.544,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-07-30
301,211,28166.126510000002,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-07-30
302,211,783900.4239,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-30
2055,211,1047678.442,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-07-30
3203,211,7196366.997,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-30
2604,211,2054610.9780000001,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-30
4218,211,321550.7673,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-07-30
2605,211,2122865.82,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-30
4217,211,54451.610570000004,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-07-30
2603,211,762868.0527,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-07-30
4216,211,47919.99788,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-07-30
3204,212,1116427.738,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-31
1588,212,209371.6016,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-07-31
3207,212,9478525.476,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-07-31
3206,212,4095234.58,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-07-31
2606,212,53986.466779999995,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-07-31
875,212,257843.635,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-31
876,212,835076.7476,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-07-31
4220,212,299767.7423,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-07-31
3205,212,1694878.092,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-07-31
1589,212,289993.2739,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-07-31
4221,212,1248439.663,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-07-31
303,212,46469.99818,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-07-31
304,212,2893499.65,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-07-31
4219,212,51975.75917,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-07-31
2056,212,987503.0502,Producto F,Arbolitos Unidos de México S.A. de C.V.,Santiago Gim´'enez,2020-07-31
2058,212,4247442.665,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-07-31
2057,212,1078694.743,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-07-31
3208,213,144238.0284,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-01
3209,213,4792040.2930000005,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-01
305,213,1245813.1770000001,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-08-01
4223,213,279947.6903,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-08-01
4222,213,204489.87600000002,Producto G,Quesillos S.C.,Rodolfo Pizarro,2020-08-01
2059,213,852209.7231,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-08-01
1590,215,3327277.934,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-08-03
306,215,47758.020710000004,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-08-03
1591,215,3545993.9560000002,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-08-03
2610,215,720249.5236,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-08-03
2611,215,1633964.8730000001,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-03
2060,215,813565.0586,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-08-03
307,215,1120307.6770000001,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-08-03
2607,215,43310.522619999996,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-08-03
2608,215,72289.86859,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-08-03
879,215,1234030.5729999999,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-08-03
878,215,146449.5953,Producto F,Pescaditos SA de CV,Raul Jimenez,2020-08-03
4224,215,17122.52721,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-08-03
4225,215,76393.52787,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-08-03
4226,215,133242.2781,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-08-03
4227,215,244640.5713,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-08-03
881,215,2150724.61,Producto G,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-08-03
877,215,142563.9025,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-08-03
880,215,1862664.9319999998,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-08-03
3214,215,3896814.563,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-08-03
3213,215,3878735.4239999996,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-03
3212,215,628878.2629999999,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-08-03
3211,215,479491.2978,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-03
3210,215,5116.960095,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-08-03
2609,215,443123.1015,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-03
4228,216,70256.99049,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-08-04
308,216,2147135.063,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-08-04
4229,216,448974.6377,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-08-04
2612,216,29804.358860000004,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-08-04
1594,216,1117581.1090000002,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-08-04
2061,216,544037.7391,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-08-04
2062,216,562287.9799,Producto F,Arbolitos Unidos de México S.A. de C.V.,Santiago Gim´'enez,2020-08-04
1595,216,1345637.256,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-08-04
1593,216,817442.3489,Producto G,Quesillos S.C.,Jose Juan Macias,2020-08-04
1592,216,212046.0177,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-08-04
2613,216,832428.1389,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-04
2614,216,2580760.279,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-04
3216,216,6787034.562999999,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-04
3215,216,472846.6247,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-04
882,216,386565.3839,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-08-04
2617,217,538206.0714,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-05
883,217,874453.8503,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-08-05
310,217,2480009.411,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-08-05
309,217,13020.65208,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-08-05
4233,217,260755.4644,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-08-05
4232,217,81570.23965,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-08-05
4231,217,79724.43088,Producto A,Pescaditos SA de CV,Rodolfo Pizarro,2020-08-05
1013,217,2418595.145,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-08-05
2066,217,8339843.595,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-08-05
2065,217,863728.5776,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-08-05
2064,217,413088.66,Producto F,Arbolitos Unidos de México S.A. de C.V.,Santiago Gim´'enez,2020-08-05
4230,217,30436.733839999997,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-08-05
2615,217,39598.6055,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-08-05
2616,217,322015.5999,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-05
2063,217,4353.689682,Producto E,Pescaditos SA de CV,Santiago Gim´'enez,2020-08-05
884,217,984691.505,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-08-05
885,217,2367017.8230000003,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-08-05
3217,217,527154.1838,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-08-05
3218,217,693620.6168,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-05
1596,217,543667.1508,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-08-05
3219,217,1689813.92,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-05
887,218,601486.8401,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-08-06
2618,218,79407.58327999999,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-08-06
4236,218,342083.7519,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-08-06
889,218,1530097.2780000002,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-08-06
4235,218,113105.469,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-08-06
1598,218,434753.4881,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-08-06
4238,218,1308085.794,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-08-06
1599,218,436113.8932,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-08-06
1601,218,1089427.5829999999,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-08-06
1602,218,2595452.703,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-08-06
886,218,440161.8174,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-08-06
2067,218,1190836.596,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-08-06
4234,218,24737.26653,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-08-06
2068,218,4803101.377,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-08-06
1600,218,703767.1192,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-08-06
888,218,1364505.658,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-08-06
4237,218,476513.0585,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-08-06
1597,218,12038.20399,Producto E,Pescaditos SA de CV,Jose Juan Macias,2020-08-06
311,218,4069.9132590000004,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-08-06
312,218,2799660.535,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-08-06
2621,218,1352442.006,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-06
3222,218,6082289.205,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-06
2622,218,2301065.5,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-06
3220,218,178051.125,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-08-06
2620,218,1195886.0520000001,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-08-06
2619,218,270805.2537,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-06
3221,218,1125596.002,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-06
3223,219,116871.1352,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-08-07
3224,219,428076.6529,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-07
2069,219,923718.6923,Producto F,Arbolitos Unidos de México S.A. de C.V.,Santiago Gim´'enez,2020-08-07
2070,219,1870869.081,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-08-07
2071,219,4603008.295,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-08-07
4239,219,28094.52171,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-08-07
3225,219,5652605.082,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-08-07
2625,219,1637299.65,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-08-07
1605,219,3251401.242,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-08-07
1604,219,693790.8768,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-08-07
1603,219,407289.1111,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-08-07
